nome_cientifico,nome_popular,grupo,status_iucn,bioma,bioma_principal,habitat_afetado_pct,latitude,longitude,estado,ano,mes
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.22471,-56.693409,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.214098,-56.908769,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.379207,-56.621342,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.329634,-56.71929,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.327391,-56.768172,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.239487,-56.714564,Mato Grosso do Sul,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.329627,-56.767979,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.394308,-56.714807,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.313791,-56.633819,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.066878,-54.159818,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.210534,-56.680237,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.612547,-57.075154,Mato Grosso do Sul,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-18.03955,-57.360047,Mato Grosso do Sul,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-18.277466,-56.999589,Mato Grosso do Sul,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.35927,-56.664335,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.307347,-56.652372,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.224557,-56.788513,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.340026,-56.726641,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.216579,-56.689236,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.222364,-56.640321,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.210916,-56.690559,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.358408,-56.7437,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.324786,-56.686183,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.289601,-56.608267,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.274696,-56.772231,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.246361,-56.619597,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.210292,-56.759007,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.124594,-56.82621,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.390324,-56.64184,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.20125,-56.693754,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.255913,-56.653402,Mato Grosso,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.742436,-57.001674,Mato Grosso do Sul,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.61734,-57.056571,Mato Grosso do Sul,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.106238,-57.369814,Mato Grosso do Sul,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.59648,-57.150749,Mato Grosso do Sul,2022.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.223399,-56.692348,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.316043,-56.787075,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.425831,-56.800257,Mato Grosso do Sul,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.364421,-56.658722,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.881098,-56.282929,Mato Grosso do Sul,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.848326,-56.295904,Mato Grosso do Sul,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.545997,-56.789797,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.37923,-56.453915,Mato Grosso do Sul,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.237714,-56.588094,Mato Grosso do Sul,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.23373,-56.671936,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.258264,-56.644137,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.509692,-56.716237,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.361288,-56.720166,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.562306,-56.496874,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.283406,-56.696438,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.393915,-56.637045,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.289463,-56.755694,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.121479,-56.687297,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.234882,-56.752777,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.541482,-56.64926,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.060315,-56.730325,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.16461,-56.760234,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.484687,-56.644888,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.289074,-56.786894,Mato Grosso,2022.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.639576,-56.965351,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.67438,-57.25451,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.62473,-57.278027,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.755841,-57.293275,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.719551,-57.391791,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.605469,-57.362199,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.721811,-57.392105,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.741534,-57.23006,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.664549,-57.341591,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.645774,-57.395908,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.703982,-57.346259,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.63207,-57.268703,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.766346,-57.225482,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.715699,-57.380436,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.730799,-57.288544,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.603172,-57.373614,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.618749,-57.23767,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.793207,-57.278426,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.624901,-57.217836,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.702979,-57.364193,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.719661,-57.375377,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.785227,-57.254736,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.614009,-57.360434,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.727732,-57.204133,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.65697,-57.266266,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.248787,-56.617595,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.263322,-56.718636,Mato Grosso do Sul,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.343708,-56.603765,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.249893,-56.79835,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.311295,-56.748821,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.242045,-56.753593,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.393375,-56.602145,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.229411,-56.661282,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.326262,-56.68235,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.240477,-56.682436,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.36755,-56.749496,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.270351,-56.761904,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.385311,-56.634091,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.234363,-56.66628,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.656952,-57.223173,Mato Grosso,2022.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.3616,-56.783296,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.380279,-56.788432,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.276133,-56.720503,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.342694,-55.055052,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.292101,-56.741607,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.280803,-56.718879,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.271716,-55.053151,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.309815,-55.002612,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.276722,-56.633468,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.209016,-56.673612,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.37082,-56.651182,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.225261,-56.756355,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.205778,-56.606832,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.350163,-56.72537,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.352359,-56.619456,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.197301,-56.608485,Mato Grosso do Sul,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.483287,-56.375724,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.220471,-56.697493,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.222418,-56.685222,Mato Grosso do Sul,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.30587,-56.601503,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.226341,-56.613329,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.273413,-56.649538,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.367229,-56.712206,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.362347,-56.626741,Mato Grosso,2022.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.301573,-56.697316,Mato Grosso do Sul,2022.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.305427,-56.714045,Mato Grosso do Sul,2022.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.219915,-56.74519,Mato Grosso,2022.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.870633,-49.393989,Goiás,2022.0,12.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.104684,-56.705835,Mato Grosso do Sul,2022.0,12.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.936986,-56.391639,Mato Grosso do Sul,2022.0,12.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.543027,-55.562436,Mato Grosso do Sul,2022.0,12.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.225523,-56.745261,Mato Grosso,2021.0,1.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.704766,-56.953357,Mato Grosso do Sul,2021.0,3.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.11111,-56.6085,Mato Grosso,2021.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.40346,-56.946331,Mato Grosso do Sul,2021.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.209759,-56.703048,Mato Grosso,2021.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.269578,-56.735762,Mato Grosso do Sul,2021.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-14.685004,-51.129428,Goiás,2021.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.377087,-56.956208,Mato Grosso,2021.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.372905,-56.739311,Mato Grosso do Sul,2021.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.216604,-56.664497,Mato Grosso,2021.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.314044,-56.641633,Mato Grosso,2021.0,8.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.636667,-48.039167,Federal district,2021.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.552261,-56.659649,Mato Grosso,2021.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.362994,-56.600718,Mato Grosso,2021.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.238217,-56.795052,Mato Grosso,2021.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.066953,-56.713721,Mato Grosso,2021.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.527552,-56.679681,Mato Grosso,2021.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.295514,-56.741018,Mato Grosso,2021.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.374332,-56.675858,Mato Grosso,2021.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.380746,-56.609567,Mato Grosso,2021.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.252205,-56.687029,Mato Grosso,2021.0,10.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.712255,-56.968113,Mato Grosso do Sul,2021.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.861935,-57.489201,Mato Grosso,2021.0,11.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.033981,-56.416793,Mato Grosso,2020.0,1.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.508122,-56.143431,Mato Grosso do Sul,2020.0,2.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.523174,-56.050504,Mato Grosso do Sul,2020.0,2.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.2148,-56.415,,2020.0,2.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.575293,-56.010102,Mato Grosso do Sul,2020.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.342557,-56.695751,Mato Grosso,2020.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.265856,-56.837672,Mato Grosso,2020.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.259902,-56.706246,Mato Grosso do Sul,2020.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.005875,-56.767162,Mato Grosso do Sul,2020.0,9.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-15.132061,-51.063564,Goiás,2019.0,4.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.219917,-56.485017,Mato Grosso do Sul,2019.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.627472,-57.226459,Mato Grosso,2019.0,5.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.608345,-55.360142,Mato Grosso do Sul,2019.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-19.8059,-56.9366,,2019.0,6.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.205954,-56.7005,Mato Grosso do Sul,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.252046,-56.657934,Mato Grosso do Sul,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.296792,-56.619918,Mato Grosso do Sul,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.305685,-56.716754,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.106774,-56.64,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.206507,-56.638731,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.33649,-56.761194,,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.212366,-56.646571,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.239427,-56.652804,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.262462,-56.669861,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.293451,-56.71715,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.281508,-56.704603,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.268613,-56.683513,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.234715,-56.65964,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.245229,-56.658506,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.258715,-56.668216,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.284999,-56.696528,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.264161,-56.719928,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.292644,-56.768732,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.211255,-56.710932,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.296855,-56.651145,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.690457,-57.880598,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.620814,-57.95355,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-20.325679,-56.289374,Mato Grosso do Sul,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-16.617366,-56.994126,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.285572,-56.789287,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.384217,-56.691275,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.368855,-56.729232,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.272521,-56.719717,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.273496,-56.620958,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.326557,-56.623586,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.226812,-56.689271,Mato Grosso,2019.0,7.0
Panthera onca,Onça-pintada,Mamífero,VU,Cerrado,Cerrado,8.1,-17.208754,-56.623094,Mato Grosso,2019.0,7.0
