ano,mes,estacao_codigo,temp_max_c,temp_min_c,umidade_min_pct,precipitacao_mm
2023,6,A547,25.52,17.21,26.67,0.0
2023,6,A548,23.76,18.92,34.77,0.0
2023,6,A549,21.69,14.96,44.93,0.0
2023,6,A550,26.7,19.69,36.47,0.0
2023,6,A551,20.46,16.79,46.47,0.0
2023,6,A552,24.88,18.16,36.47,0.0
2023,6,A553,23.68,16.62,32.87,4.0
2023,6,A554,24.0,17.0,41.9,0.0
2023,6,A555,19.77,16.48,41.5,1.0
2023,6,A556,20.39,13.5,48.37,0.0
2023,6,A557,24.92,16.79,42.03,0.0
2023,6,A559,26.07,17.96,31.4,0.0
2023,6,A560,23.61,13.96,36.17,0.0
2023,6,A561,20.46,11.86,39.53,0.0
2023,6,A562,22.19,17.11,33.57,0.0
2023,6,A563,26.19,20.12,34.53,0.0
2023,6,A564,21.31,12.33,39.7,0.0
2023,6,A565,19.37,12.44,42.17,0.0
2023,6,A566,25.81,16.92,32.97,0.0
2023,6,A567,19.7,14.52,50.23,2.0
2023,6,A568,22.8,15.64,40.7,0.0
2023,6,A569,22.0,12.26,34.47,0.0
2023,6,A570,20.55,14.48,38.2,10.0
2023,6,A571,24.69,16.69,35.13,0.0
2023,6,A601,24.83,17.96,39.83,0.0
2023,6,A602,25.22,20.0,61.56,0.0
2023,6,A603,23.84,17.23,50.77,2.0
2023,6,A604,23.71,16.5,39.67,5.0
2023,6,A606,23.3,21.89,63.13,9.0
2023,6,A607,23.86,18.96,42.53,0.0
2023,6,A608,24.07,19.88,48.6,6.0
2023,6,A609,20.81,14.96,43.6,0.0
2023,6,A610,13.85,10.28,,6.0
2023,6,A611,22.61,16.39,46.0,0.0
2023,6,A612,25.19,20.07,54.33,0.0
2023,6,A613,18.44,15.04,61.13,1.0
2023,6,A614,24.54,20.48,46.93,0.0
2023,6,A615,24.7,18.73,44.1,14.0
2023,6,A616,23.77,19.28,58.1,0.0
2023,6,A617,24.45,16.58,36.57,0.0
2023,6,A618,17.61,13.85,56.17,4.0
2023,6,A619,22.47,17.86,46.57,21.0
2023,6,A620,24.86,21.15,43.93,0.0
2023,6,A621,24.87,18.48,56.57,0.0
2023,6,A622,25.57,19.79,41.0,0.0
2023,6,A624,17.45,10.45,49.93,3.0
2023,6,A625,21.32,14.58,44.93,0.0
2023,6,A626,20.58,14.81,50.33,1.0
2023,6,A627,25.1,20.07,46.93,5.0
2023,6,A628,24.1,18.38,54.97,2.0
2023,6,A629,21.81,14.55,42.77,0.0
2023,6,A630,21.08,13.88,45.47,3.0
2023,6,A631,25.93,19.38,48.33,7.0
2023,6,A632,26.29,18.43,46.97,0.0
2023,6,A633,19.18,13.14,46.8,0.0
2023,6,A634,24.63,19.11,51.9,1.0
2023,6,A636,22.66,16.66,46.1,5.0
2023,6,A637,19.35,10.96,42.53,0.0
2023,6,A652,23.96,21.19,52.0,0.0
2023,6,A657,22.27,16.59,45.47,1.0
2023,6,A659,23.33,17.35,41.1,2.0
2023,6,A667,22.72,17.52,68.73,12.0
2023,6,A701,21.5,15.68,42.23,5.0
2023,6,A702,22.52,16.3,39.1,13.0
2023,6,A703,20.3,14.16,50.27,2.0
2023,6,A704,24.0,15.96,38.73,29.0
2023,6,A705,19.56,14.66,45.24,3.0
2023,6,A706,13.83,8.13,54.93,0.0
2023,6,A707,22.88,18.32,38.04,42.0
2023,6,A708,20.93,16.9,38.2,0.0
2023,6,A709,23.0,17.57,41.53,9.0
2023,6,A710,23.25,16.13,36.5,0.0
2023,6,A711,20.03,14.24,44.3,21.0
2023,6,A712,21.32,15.12,58.43,46.0
2023,6,A713,20.74,13.63,45.17,6.0
2023,6,A714,19.46,14.39,51.33,9.0
2023,6,A715,19.0,16.5,60.0,0.0
2023,6,A716,21.9,15.15,46.07,16.0
2023,6,A717,21.72,16.04,42.23,13.0
2023,6,A718,20.93,12.32,41.23,29.0
2023,6,A719,23.41,17.52,40.37,8.0
2023,6,A721,21.08,16.37,49.7,6.0
2023,6,A722,24.63,16.83,46.5,23.0
2023,6,A723,24.11,18.27,41.53,1.0
2023,6,A724,25.04,21.26,48.37,10.0
2023,6,A725,18.79,14.76,47.33,18.0
2023,6,A726,21.43,13.64,39.21,9.0
2023,6,A727,22.57,15.86,38.03,0.0
2023,6,A728,20.14,13.75,44.73,0.0
2023,6,A730,21.33,16.48,40.7,0.0
2023,6,A731,19.62,12.71,45.13,3.0
2023,6,A732,21.68,14.86,42.4,5.0
2023,6,A733,23.75,17.07,38.5,15.0
2023,6,A734,22.04,17.35,37.53,10.0
2023,6,A735,22.65,15.19,41.03,24.0
2023,6,A736,19.57,14.82,36.23,16.0
2023,6,A737,22.41,14.07,41.8,0.0
2023,6,A738,21.74,14.75,41.27,13.0
2023,6,A739,21.54,13.72,40.4,11.0
2023,6,A740,18.27,13.62,54.43,6.0
2023,6,A741,20.37,15.0,43.87,13.0
2023,6,A742,,,,0.0
2023,6,A743,20.44,13.25,46.93,10.0
2023,6,A744,19.29,13.89,48.07,7.0
2023,6,A746,17.77,12.92,62.47,7.0
2023,6,A747,20.74,13.19,37.7,21.0
2023,6,A748,21.37,15.0,31.5,3.0
2023,6,A749,22.67,14.75,47.73,5.0
2023,6,A750,19.46,12.84,47.67,13.0
2023,6,A751,20.71,15.22,55.0,9.0
2023,6,A752,20.96,15.37,52.72,9.0
2023,6,A753,23.67,13.32,36.77,2.0
2023,6,A754,22.18,16.07,40.37,11.0
2023,6,A755,18.42,13.41,48.43,3.0
2023,6,A756,22.0,14.56,40.2,17.0
2023,6,A758,,,,0.0
2023,6,A759,21.82,16.64,38.71,19.0
2023,6,A760,22.31,16.83,37.37,10.0
2023,6,A761,24.73,17.52,31.26,1.0
2023,6,A762,22.52,15.93,,17.0
2023,6,A763,20.42,17.1,43.6,23.0
2023,6,A764,18.32,11.86,40.33,12.0
2023,6,A765,22.65,18.95,58.97,7.0
2023,6,A766,20.85,16.62,58.36,7.0
2023,6,A768,22.38,17.79,41.17,10.0
2023,6,A769,19.96,12.89,46.27,6.0
2023,6,A770,22.11,13.83,41.8,1.0
2023,6,A771,19.61,16.18,50.53,6.0
2023,6,A801,18.86,14.18,57.4,57.0
2023,6,A802,17.96,13.11,65.43,18.0
2023,6,A803,19.5,13.73,60.47,28.0
2023,6,A804,16.68,11.65,62.3,18.0
2023,6,A805,18.61,14.07,65.8,31.0
2023,6,A806,22.04,16.61,50.9,24.0
2023,6,A807,18.35,12.19,50.68,2.0
2023,6,A808,19.5,14.79,59.07,39.0
2023,6,A809,17.7,15.08,61.63,4.0
2023,6,A810,17.61,13.43,57.0,17.0
2023,6,A811,14.96,11.75,65.21,5.0
2023,6,A812,15.96,13.0,66.23,23.0
2023,6,A813,17.65,13.61,57.87,18.0
2023,6,A814,20.29,14.08,41.47,6.0
2023,6,A815,13.92,10.96,57.07,2.0
2023,6,A816,16.48,12.66,61.63,12.0
2023,6,A817,18.0,14.78,67.7,19.0
2023,6,A818,17.04,11.71,57.53,16.0
2023,6,A819,,,,0.0
2023,6,A820,19.83,15.34,56.3,11.0
2023,6,A821,19.73,17.12,54.04,1.0
2023,6,A822,,,,0.0
2023,6,A823,13.85,11.14,53.63,51.0
2023,6,A824,20.63,16.79,51.0,0.0
2023,6,A825,20.07,15.32,54.43,21.0
2023,6,A826,18.45,12.92,60.07,13.0
2023,6,A827,16.58,11.4,60.13,12.0
2023,6,A828,,,,0.0
2023,6,A829,13.04,9.15,58.33,11.0
2023,6,A830,,,,0.0
2023,6,A831,19.46,12.62,61.13,0.0
2023,6,A832,20.31,16.42,64.41,7.0
2023,6,A833,17.31,14.75,60.73,7.0
2023,6,A834,17.93,14.97,56.67,46.0
2023,6,A835,21.39,16.96,44.93,30.0
2023,6,A836,15.24,10.58,69.13,1.0
2023,6,A837,16.64,11.5,62.47,39.0
2023,6,A838,16.47,13.27,62.6,28.0
2023,6,A839,16.73,11.63,61.2,21.0
2023,6,A840,16.19,12.0,63.07,13.0
2023,6,A841,17.5,12.12,61.97,29.0
2023,6,A842,,,,0.0
2023,6,A843,18.84,13.43,57.07,55.0
2023,6,A844,15.08,11.3,62.13,29.0
2023,6,A845,11.42,8.56,,25.0
2023,6,A846,21.31,15.04,56.3,2.0
2023,6,A848,16.84,13.57,60.76,22.0
2023,6,A849,22.5,16.89,47.43,4.0
2023,6,A850,23.84,14.68,41.92,0.0
2023,6,A851,20.24,14.45,62.6,29.0
2023,6,A852,18.96,14.79,59.13,29.0
2023,6,A853,17.89,12.43,58.23,57.0
2023,6,A854,18.13,12.57,61.96,12.0
2023,6,A855,18.85,15.25,58.53,10.0
2023,6,A856,15.92,13.74,61.4,29.0
2023,6,A857,17.62,14.11,60.63,11.0
2023,6,A858,16.96,14.04,62.79,42.0
2023,6,A859,16.52,8.89,53.63,18.0
2023,6,A860,15.31,11.43,58.63,32.0
2023,6,A861,15.93,10.54,62.3,26.0
2023,6,A862,16.41,10.41,67.2,27.0
2023,6,A863,15.79,12.43,66.9,16.0
2023,6,A864,15.11,9.0,67.8,39.0
2023,6,A865,17.73,10.57,54.05,9.0
2023,6,A866,19.84,16.7,60.53,8.0
2023,6,A867,20.18,14.93,44.89,20.0
2023,6,A868,20.52,14.41,67.27,18.0
2023,6,A869,21.42,15.5,45.97,17.0
2023,6,A870,15.63,9.86,,32.0
2023,6,A871,19.48,16.0,52.4,6.0
2023,6,A872,17.13,13.3,62.36,21.0
2023,6,A873,22.11,16.32,69.93,14.0
2023,6,A874,15.97,8.7,50.33,0.0
2023,6,A875,15.76,7.72,59.7,28.0
2023,6,A876,15.96,11.38,,0.0
2023,6,A878,18.15,14.29,64.43,28.0
2023,6,A879,14.68,11.24,64.0,42.0
2023,6,A880,15.36,9.18,60.4,36.0
2023,6,A881,16.71,11.05,61.67,5.0
2023,6,A882,18.83,13.32,57.9,51.0
2023,6,A883,18.1,11.41,60.1,21.0
2023,6,A884,19.0,13.08,52.67,52.0
2023,6,A886,16.5,10.86,59.0,43.0
2023,6,A887,16.85,12.89,63.37,8.0
2023,6,A889,21.54,17.0,55.88,0.0
2023,6,A893,16.14,12.43,61.83,16.0
2023,6,A894,16.71,9.78,56.53,37.0
2023,6,A895,17.57,13.64,59.23,63.0
2023,6,A897,15.15,10.75,57.77,18.0
2023,6,A898,15.67,10.83,59.5,38.0
2023,6,A899,15.85,11.44,71.8,0.0
2023,6,A901,28.46,20.33,33.2,1.0
2023,6,A902,25.68,18.46,42.07,0.0
2023,6,A903,28.44,21.17,33.14,4.0
2023,6,A904,30.07,21.79,34.97,30.0
2023,6,A905,27.29,20.25,41.73,0.0
2023,6,A906,30.61,21.14,41.47,0.0
2023,6,A907,27.54,16.92,35.9,0.0
2023,6,A908,,,,0.0
2023,6,A909,24.38,16.93,31.21,0.0
2023,6,A910,30.26,23.38,40.2,0.0
2023,6,A911,23.43,17.76,48.5,0.0
2023,6,A912,23.79,18.0,40.23,0.0
2023,6,A913,24.81,17.45,43.21,24.0
2023,6,A914,29.3,20.35,37.33,1.0
2023,6,A915,27.52,16.81,33.17,0.0
2023,6,A916,29.03,21.82,31.87,0.0
2023,6,A917,29.33,20.21,34.0,0.0
2023,6,A919,29.07,21.1,50.1,2.0
2023,6,A920,27.54,21.0,53.9,8.0
2023,6,A922,25.64,18.64,41.13,7.0
2023,6,A923,25.68,19.19,35.07,0.0
2023,6,A924,29.89,21.04,39.97,1.0
2023,6,A925,28.54,23.08,50.53,6.0
2023,6,A926,,,,0.0
2023,6,A927,27.82,21.15,43.27,0.0
2023,6,A928,26.44,19.15,34.93,0.0
2023,6,A929,26.68,19.33,38.4,0.0
2023,6,A930,30.81,21.93,29.47,0.0
2023,6,A931,22.77,18.15,36.03,0.0
2023,6,A932,27.3,18.7,35.2,0.0
2023,6,A933,23.62,18.41,42.53,0.0
2023,6,A934,22.66,13.82,36.77,0.0
2023,6,A935,26.19,18.73,45.37,0.0
2023,6,A936,26.76,18.04,39.47,0.0
2023,6,A937,23.3,18.7,42.37,0.0
2023,6,A938,27.08,20.61,40.27,0.0
2023,6,A939,28.82,21.93,40.77,4.0
2023,6,A940,27.89,21.69,46.43,1.0
2023,6,A942,30.59,20.39,35.05,0.0
2023,6,A943,29.48,24.61,33.93,0.0
2023,6,A944,26.26,17.81,37.83,0.0
2023,6,B803,19.82,14.78,58.87,22.0
2023,6,B804,18.23,10.92,51.44,14.0
2023,6,B806,17.77,11.34,56.53,22.0
2023,6,B807,19.19,13.54,70.57,34.0
2023,6,F501,19.31,14.33,36.3,1.0
2023,7,A001,23.03,15.89,29.84,0.0
2023,7,A002,26.86,16.54,22.84,0.0
2023,7,A003,26.46,17.0,27.03,0.0
2023,7,A005,,,,0.0
2023,7,A009,33.3,23.66,22.65,0.0
2023,7,A010,29.93,19.2,21.52,0.0
2023,7,A011,26.5,18.93,26.13,2.0
2023,7,A012,25.77,17.64,25.68,0.0
2023,7,A013,,,21.35,0.0
2023,7,A014,28.86,21.07,21.68,0.0
2023,7,A015,25.85,18.97,24.87,0.0
2023,7,A016,27.13,22.6,28.31,0.0
2023,7,A017,27.44,25.29,29.15,0.0
2023,7,A018,29.81,21.25,24.22,0.0
2023,7,A019,29.03,20.29,24.55,0.0
2023,7,A020,33.1,22.56,23.45,0.0
2023,7,A021,30.42,19.96,30.19,0.0
2023,7,A022,27.97,20.0,22.55,0.0
2023,7,A023,27.67,25.36,23.96,0.0
2023,7,A024,23.5,15.75,32.23,0.0
2023,7,A025,26.2,17.6,24.45,0.0
2023,7,A026,27.43,16.33,25.94,0.0
2023,7,A027,29.35,25.47,26.65,0.0
2023,7,A028,27.54,19.07,22.42,0.0
2023,7,A029,28.68,19.19,25.52,0.0
2023,7,A031,29.97,21.17,25.0,0.0
2023,7,A032,28.23,21.37,22.03,0.0
2023,7,A033,25.24,18.43,29.68,0.0
2023,7,A034,25.0,18.07,27.52,0.0
2023,7,A035,28.88,16.83,26.97,0.0
2023,7,A036,23.28,17.07,31.71,0.0
2023,7,A037,23.93,17.7,29.77,0.0
2023,7,A038,28.06,21.62,29.19,0.0
2023,7,A039,30.3,22.03,23.1,0.0
2023,7,A040,26.18,19.59,26.03,0.0
2023,7,A041,32.37,22.04,23.35,0.0
2023,7,A042,24.03,18.28,27.71,0.0
2023,7,A043,,,23.67,0.0
2023,7,A044,,,,0.0
2023,7,A045,24.32,15.29,27.58,0.0
2023,7,A046,24.83,16.96,25.32,0.0
2023,7,A047,23.93,16.71,32.32,0.0
2023,7,A048,28.89,22.23,34.55,0.0
2023,7,A049,31.36,22.81,30.35,0.0
2023,7,A050,31.38,20.79,,0.0
2023,7,A051,29.37,18.93,30.74,0.0
2023,7,A052,30.46,21.76,21.42,0.0
2023,7,A053,29.12,24.42,30.07,0.0
2023,7,A054,28.47,20.18,21.94,0.0
2023,7,A055,29.1,21.0,30.26,0.0
2023,7,A056,23.93,15.36,30.68,0.0
2023,7,A101,31.39,27.41,48.58,0.0
2023,7,A102,,,,0.0
2023,7,A104,29.93,21.97,40.13,0.0
2023,7,A108,,,,0.0
2023,7,A109,,,,0.0
2023,7,A110,29.82,24.32,38.1,4.0
2023,7,A111,31.29,24.07,38.19,0.0
2023,7,A112,30.5,23.08,39.06,0.0
2023,7,A113,30.56,23.11,35.4,1.0
2023,7,A117,31.5,26.94,54.93,0.0
2023,7,A119,30.03,26.52,48.0,7.0
2023,7,A120,31.57,26.0,48.52,0.0
2023,7,A121,30.31,26.03,53.61,0.0
2023,7,A122,,,48.83,6.0
2023,7,A123,31.07,25.79,60.94,1.0
2023,7,A124,29.93,24.77,50.84,37.0
2023,7,A125,28.86,23.73,62.03,5.0
2023,7,A126,,28.0,58.6,0.0
2023,7,A128,28.07,25.26,56.52,57.0
2023,7,A133,31.72,23.63,39.74,0.0
2023,7,A134,27.87,23.96,49.39,38.0
2023,7,A135,28.41,24.45,47.29,105.0
2023,7,A136,,,,0.0
2023,7,A137,,,,0.0
2023,7,A138,,,,0.0
2023,7,A140,,,,0.0
2023,7,A144,32.44,24.85,49.39,3.0
2023,7,A201,30.13,25.9,55.61,11.0
2023,7,A202,30.75,26.8,52.97,26.0
2023,7,A203,28.83,25.15,61.48,2.0
2023,7,A204,31.17,21.71,25.1,0.0
2023,7,A205,32.21,23.3,25.45,0.0
2023,7,A206,30.14,24.77,43.71,1.0
2023,7,A207,31.71,24.03,29.06,0.0
2023,7,A209,29.39,24.48,,38.0
2023,7,A210,29.92,24.91,47.23,0.0
2023,7,A211,29.97,23.0,,0.0
2023,7,A212,,,,0.0
2023,7,A213,30.14,24.93,51.84,2.0
2023,7,A214,,,41.45,0.0
2023,7,A215,28.36,25.04,63.65,13.0
2023,7,A216,,,,0.0
2023,7,A217,,,,0.0
2023,7,A218,28.5,26.35,62.45,7.0
2023,7,A219,,,,0.0
2023,7,A220,,,,0.0
2023,7,A221,,,,0.0
2023,7,A222,31.62,21.93,27.97,0.0
2023,7,A223,30.8,22.94,26.03,0.0
2023,7,A224,29.93,21.8,,0.0
2023,7,A225,32.5,25.43,30.19,0.0
2023,7,A226,,,,0.0
2023,7,A227,,,,0.0
2023,7,A228,,,,0.0
2023,7,A229,30.31,26.13,45.94,0.0
2023,7,A230,,,,0.0
2023,7,A231,31.43,25.9,44.03,10.0
2023,7,A232,28.6,23.97,53.03,0.0
2023,7,A233,31.4,21.6,26.0,0.0
2023,7,A234,29.93,22.07,35.61,0.0
2023,7,A235,,,,0.0
2023,7,A236,,,,0.0
2023,7,A237,28.77,22.93,38.68,0.0
2023,7,A238,30.64,23.69,39.03,0.0
2023,7,A239,30.43,26.38,55.97,15.0
2023,7,A240,,,,0.0
2023,7,A241,30.42,20.0,27.16,0.0
2023,7,A242,,,,0.0
2023,7,A244,29.67,24.74,57.1,42.0
2023,7,A245,30.33,25.23,55.68,4.0
2023,7,A246,,,,0.0
2023,7,A247,31.78,23.1,32.97,0.0
2023,7,A248,27.9,24.33,49.81,37.0
2023,7,A249,30.84,25.81,54.61,20.0
2023,7,A250,28.48,25.06,62.32,0.0
2023,7,A251,,,,0.0
2023,7,A252,29.81,23.33,43.16,0.0
2023,7,A253,30.8,24.17,53.84,0.0
2023,7,A254,32.31,24.38,29.42,0.0
2023,7,A255,29.96,25.26,48.48,0.0
2023,7,A256,31.83,22.1,25.81,0.0
2023,7,A303,25.19,22.57,66.32,52.0
2023,7,A304,27.68,24.39,66.32,8.0
2023,7,A305,29.35,25.23,46.39,5.0
2023,7,A306,31.86,23.62,25.96,0.0
2023,7,A307,28.2,21.9,32.81,0.0
2023,7,A308,31.03,24.41,46.19,0.0
2023,7,A309,23.7,19.15,56.23,11.0
2023,7,A310,23.12,20.03,66.35,6.0
2023,7,A311,32.86,25.15,27.87,0.0
2023,7,A312,30.13,23.33,34.03,0.0
2023,7,A313,25.0,20.67,64.32,5.0
2023,7,A314,,,,0.0
2023,7,A315,26.86,22.48,37.9,0.0
2023,7,A316,32.0,27.81,32.1,0.0
2023,7,A317,30.87,24.65,35.52,0.0
2023,7,A318,,,,0.0
2023,7,A319,29.87,24.06,30.97,2.0
2023,7,A320,27.52,23.31,59.71,38.0
2023,7,A321,31.34,23.82,35.0,0.0
2023,7,A322,22.24,18.44,65.58,0.0
2023,7,A323,26.6,22.0,,0.0
2023,7,A324,,,,0.0
2023,7,A325,29.11,25.2,45.88,1.0
2023,7,A326,31.33,21.63,19.0,0.0
2023,7,A327,25.83,23.08,70.03,3.0
2023,7,A328,24.9,20.93,56.9,4.0
2023,7,A329,27.87,22.83,48.1,0.0
2023,7,A330,29.61,23.97,26.55,0.0
2023,7,A331,31.79,24.9,22.52,0.0
2023,7,A332,30.35,24.43,28.68,6.0
2023,7,A333,31.65,26.16,28.4,0.0
2023,7,A334,26.34,20.72,37.87,0.0
2023,7,A335,32.72,24.56,32.94,0.0
2023,7,A336,28.63,19.14,20.65,0.0
2023,7,A337,,,42.61,0.0
2023,7,A339,,,,0.0
2023,7,A340,30.29,23.8,33.84,10.0
2023,7,A341,21.57,18.43,67.26,0.0
2023,7,A342,31.53,24.48,31.35,0.0
2023,7,A343,32.17,24.33,27.61,0.0
2023,7,A344,,,,0.0
2023,7,A345,30.63,22.9,22.58,0.0
2023,7,A346,31.34,22.53,23.97,0.0
2023,7,A347,28.24,22.15,35.32,0.0
2023,7,A348,26.43,21.03,48.77,1.0
2023,7,A349,26.44,20.59,,5.0
2023,7,A350,26.72,20.89,33.94,6.0
2023,7,A351,27.14,22.24,37.29,2.0
2023,7,A352,26.11,22.48,,0.0
2023,7,A353,,,,0.0
2023,7,A354,32.0,22.77,22.26,0.0
2023,7,A355,26.56,22.7,61.32,0.0
2023,7,A356,25.37,22.39,66.23,0.0
2023,7,A357,25.55,21.4,63.71,19.0
2023,7,A358,31.93,26.3,31.1,0.0
2023,7,A359,29.68,26.28,35.81,0.0
2023,7,A360,29.5,24.33,39.16,0.0
2023,7,A361,33.25,22.4,26.94,0.0
2023,7,A363,30.03,23.79,29.45,0.0
2023,7,A364,30.81,22.93,21.9,0.0
2023,7,A365,29.86,22.71,23.62,0.0
2023,7,A366,,,,0.0
2023,7,A367,28.04,22.92,41.26,0.0
2023,7,A368,26.59,20.7,47.1,0.0
2023,7,A369,29.52,24.24,47.19,0.0
2023,7,A370,28.9,21.56,37.42,2.0
2023,7,A371,27.5,26.0,62.5,0.0
2023,7,A372,31.85,26.35,36.84,3.0
2023,7,A373,30.57,24.77,36.71,2.0
2023,7,A374,29.85,19.62,28.26,0.0
2023,7,A375,30.56,26.53,,0.0
2023,7,A376,31.06,24.5,27.55,10.0
2023,7,A377,31.85,22.97,34.42,0.0
2023,7,A401,25.59,23.14,65.32,28.0
2023,7,A402,28.14,20.0,25.42,0.0
2023,7,A404,26.61,18.15,31.58,0.0
2023,7,A405,24.7,19.9,90.83,12.0
2023,7,A406,23.92,20.38,69.48,14.0
2023,7,A407,21.54,16.54,54.81,10.0
2023,7,A408,28.5,20.9,50.29,0.0
2023,7,A409,26.42,23.75,77.0,28.0
2023,7,A410,23.97,19.9,61.42,25.0
2023,7,A412,,,,0.0
2023,7,A413,25.32,20.93,68.1,5.0
2023,7,A414,20.46,15.41,63.32,0.0
2023,7,A415,30.19,17.35,23.06,0.0
2023,7,A416,28.87,16.96,33.71,0.0
2023,7,A417,25.44,23.12,45.94,4.0
2023,7,A418,30.0,22.74,30.97,0.0
2023,7,A419,24.18,20.52,80.15,0.0
2023,7,A421,,,,0.0
2023,7,A422,,,,0.0
2023,7,A423,27.79,22.87,33.94,0.0
2023,7,A424,25.39,21.68,34.77,0.0
2023,7,A425,23.76,19.86,49.77,0.0
2023,7,A426,27.89,21.77,26.81,0.0
2023,7,A427,23.04,19.12,62.1,25.0
2023,7,A428,24.54,19.92,44.94,0.0
2023,7,A429,30.38,20.97,31.61,0.0
2023,7,A430,19.73,15.71,40.39,8.0
2023,7,A431,,,,0.0
2023,7,A432,29.15,22.43,25.13,0.0
2023,7,A433,25.64,19.46,33.71,0.0
2023,7,A434,22.84,18.64,66.97,9.0
2023,7,A436,27.75,21.52,34.65,0.0
2023,7,A437,24.0,20.6,64.06,18.0
2023,7,A438,,,,0.0
2023,7,A439,29.47,20.63,21.84,0.0
2023,7,A440,,,,0.0
2023,7,A441,24.47,20.07,50.74,3.0
2023,7,A442,,,,0.0
2023,7,A443,,,,0.0
2023,7,A444,25.07,19.19,68.81,0.0
2023,7,A445,24.57,19.67,50.35,18.0
2023,7,A446,24.71,18.65,45.26,3.0
2023,7,A447,24.44,18.59,59.48,23.0
2023,7,A448,28.29,21.96,31.68,0.0
2023,7,A450,26.75,25.9,49.52,0.0
2023,7,A451,,,,0.0
2023,7,A452,25.9,16.34,27.68,0.0
2023,7,A453,25.81,21.81,62.37,14.0
2023,7,A455,26.15,23.07,60.9,0.0
2023,7,A456,,,,0.0
2023,7,A458,27.38,19.97,52.84,1.0
2023,7,A502,17.61,13.78,49.87,3.0
2023,7,A505,22.17,18.04,32.19,0.0
2023,7,A506,23.93,17.96,23.97,2.0
2023,7,A507,24.74,18.93,26.61,0.0
2023,7,A508,25.45,19.55,41.29,0.0
2023,7,A509,14.66,9.56,40.84,0.0
2023,7,A510,20.3,14.72,50.06,19.0
2023,7,A511,21.23,17.47,47.68,8.0
2023,7,A512,26.57,15.64,25.81,0.0
2023,7,A513,20.42,16.12,51.77,0.0
2023,7,A514,20.59,13.14,39.26,0.0
2023,7,A515,19.33,14.69,39.13,0.0
2023,7,A516,22.41,13.82,31.68,3.0
2023,7,A517,21.59,16.9,45.94,6.0
2023,7,A518,18.89,14.69,55.1,0.0
2023,7,A519,24.54,17.61,28.19,1.0
2023,7,A520,26.04,15.61,28.97,0.0
2023,7,A521,21.9,16.43,34.61,0.0
2023,7,A522,23.72,18.47,44.61,0.0
2023,7,A523,22.36,14.62,34.35,0.0
2023,7,A524,21.29,13.76,34.35,0.0
2023,7,A525,22.33,15.89,29.32,0.0
2023,7,A526,26.4,16.41,22.45,0.0
2023,7,A527,23.38,18.61,47.58,0.0
2023,7,A528,23.17,17.5,33.94,0.0
2023,7,A529,20.24,11.24,41.45,1.0
2023,7,A530,18.03,9.46,36.32,0.0
2023,7,A531,17.2,8.75,48.94,0.0
2023,7,A532,23.71,19.33,41.65,6.0
2023,7,A533,20.9,14.77,44.81,4.0
2023,7,A534,23.89,19.42,42.03,1.0
2023,7,A535,22.79,11.89,33.16,0.0
2023,7,A536,24.32,16.85,32.72,0.0
2023,7,A537,18.32,13.4,44.48,0.0
2023,7,A538,25.36,15.88,30.26,0.0
2023,7,A539,27.21,19.0,24.77,0.0
2023,7,A540,24.11,19.0,45.23,15.0
2023,7,A541,21.0,14.43,49.84,7.0
2023,7,A542,27.0,24.7,29.81,0.0
2023,7,A543,26.75,20.81,24.87,0.0
2023,7,A544,24.64,17.54,28.03,0.0
2023,7,A545,25.81,19.33,25.13,0.0
2023,7,A546,23.25,17.14,34.13,0.0
2023,7,A547,26.61,18.21,23.94,0.0
2023,7,A548,25.14,18.62,29.35,0.0
2023,7,A549,20.56,14.36,41.29,0.0
2023,7,A550,24.71,19.9,35.1,0.0
2023,7,A551,21.97,14.86,39.87,0.0
2023,7,A552,27.41,20.36,31.55,0.0
2023,7,A553,23.4,18.22,29.35,0.0
2023,7,A554,24.9,17.8,42.84,1.0
2023,7,A555,18.4,16.4,37.18,0.0
2023,7,A556,20.52,13.31,49.13,0.0
2023,7,A557,24.23,17.83,44.03,3.0
2023,7,A559,25.5,17.21,28.79,0.0
2023,7,A560,24.3,16.55,29.1,0.0
2023,7,A561,22.44,14.86,31.68,0.0
2023,7,A562,25.46,16.97,31.03,0.0
2023,7,A563,26.34,20.18,29.55,0.0
2023,7,A564,23.32,16.03,36.61,0.0
2023,7,A565,21.61,12.1,37.58,6.0
2023,7,A566,23.83,18.52,31.45,0.0
2023,7,A567,21.0,14.85,45.81,2.0
2023,7,A568,24.86,15.83,31.87,3.0
2023,7,A569,22.36,15.39,30.26,2.0
2023,7,A570,19.85,14.67,35.1,2.0
2023,7,A571,26.17,18.82,29.32,0.0
2023,7,A601,23.11,18.41,41.29,5.0
2023,7,A602,23.93,19.18,67.54,6.0
2023,7,A603,21.83,16.72,52.77,7.0
2023,7,A604,24.86,16.81,44.71,1.0
2023,7,A606,23.0,20.93,60.61,5.0
2023,7,A607,23.22,18.93,52.03,4.0
2023,7,A608,23.86,18.57,55.03,14.0
2023,7,A609,21.39,14.93,43.84,13.0
2023,7,A610,13.12,10.14,,7.0
2023,7,A611,21.27,16.59,49.26,3.0
2023,7,A612,24.3,19.41,56.52,40.0
2023,7,A613,17.52,13.9,66.81,27.0
2023,7,A614,23.93,19.76,50.16,15.0
2023,7,A615,23.27,19.39,51.13,39.0
2023,7,A616,23.69,19.3,57.9,16.0
